id,title,option1,option2,option3,sku,requires_shipping,taxable,featured_image,available,price,grams,compare_at_price,position,product_id,updated_at,vendor,url,key,bio,productType,type,type_coffee,origin,beans
31437862731879,Default Title,Default Title,,,,True,True,,True,16.81,2000,,1,4397323157607,2019-12-01 11:01:30+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,,,,,,0
31437662060647,Default Title,Default Title,,,,True,True,,True,62.94,1200,,1,4397293437031,2019-12-01 11:01:31+01:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,,,,,,0
31437869875303,Default Title,Default Title,,,,True,True,,True,31.93,2000,,1,4397324435559,2019-12-01 11:01:30+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,,,,,,0
31437791559783,Default Title,Default Title,,,,True,True,,True,16.81,2000,,1,4397314375783,2019-12-01 11:01:31+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,,,,,,0
31478354444391,Default Title,Default Title,,,,True,True,,True,5.32,190,,1,4405072789607,2019-11-30 11:36:01+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<span>For orders of 6 or more cups, please contact acme@fiveelephant.com for pricing.</span></p>
<meta charset=""utf-8"">
",Acme Cups,Espresso (70ml),EVO series,,1
31477490810983,Default Title,Default Title,,,,True,True,,True,100.84,2000,,1,4404944109671,2019-11-30 09:44:25+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<span><strong>Total price €120.00<br>Incl. 19% USt. zzgl. Shipping</strong></span></p>
",Accessories,Grinders,Wilfa,,0
31477429469287,Default Title,Default Title,,,,True,True,,False,179.83,1200,,1,4404935753831,2020-01-06 19:28:36+01:00,Five Elephant. Coffee Roastery,https://www.fiveelephant.com,2,"<strong>Total price €214.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
",,COMANDANTE,Grinders,,0
31437689684071,Default Title,Default Title,,,,True,True,,True,294.12,0,,1,4397296779367,2019-12-04 10:59:48+01:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"<strong>Total price €350.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
",,Espresso Tools,Grinders,Wilfa,1
31477329199207,Default Title,Default Title,,,,True,True,,True,179.83,1200,,1,4404921401447,2020-01-04 19:25:10+01:00,Five Elephant. Coffee Roastery,https://www.fiveelephant.com,2,"<strong>Total price €214.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
",,COMANDANTE,Grinders,,0
31437769605223,Default Title,Default Title,,,,True,True,,True,50.0,2000,,1,4397311361127,2019-12-01 11:01:30+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<span><strong>Total price €59.50<br>Incl. 19% USt. zzgl. Shipping</strong></span></p>
",Accessories,Acaia,Espresso Tools,Scales,0
31437778255975,Default Title,Default Title,,,,True,True,,True,40.0,2000,,1,4397312639079,2019-12-01 11:01:30+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<span><strong>Total price €47.60<br>Incl. 19% USt. zzgl. Shipping</strong></span></p>
",Accessories,Acaia,Espresso Tools,Scales,0
31437762789479,Default Title,Default Title,,,,True,True,,True,35.29,600,,1,4397310083175,2020-01-02 00:21:51+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<span><strong>Total price €42.00<br>Incl. 19% USt. zzgl. Shipping</strong></span></p>
",Accessories,Acaia,Espresso Tools,Scales,0
31437743915111,Default Title,Default Title,,,,True,True,,True,31.93,2000,,1,4397307035751,2020-01-01 23:09:36+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<strong>Total price €38.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
",Accessories,Acaia,Espresso Tools,Scales,0
29411590209639,Small,Small,,,,True,True,,True,24.37,500,,1,3930157645927,2019-12-01 11:32:16+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<strong>Total price €29.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
",Accessories,T-Shirts,Tops,,0
29411700736103,Small,Small,,,,True,True,,True,24.37,500,,1,3930169475175,2019-12-13 14:55:55+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<strong>Total price €29.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
",Accessories,T-shirts,Tops,,0
29411608690791,Small,Small,,,,True,True,,True,24.37,500,,1,3930161250407,2019-12-10 21:20:15+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<strong>Total price €29.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
",Accessories,T-Shirts,Tops,,0
29411728293991,Small,Small,,,,True,True,,True,57.98,1000,,1,3930172653671,2019-12-01 11:32:18+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<strong>Total price €69.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
",Accessories,Tops,,,0
29411739631719,Small,Small,,,,True,True,,True,57.98,1000,,1,3930174128231,2019-12-01 11:32:17+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<strong>Total price €69.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
",Accessories,Tops,,,0
31141992792167,250g - Filter,250g - Filter,,,,True,True,,True,12.71,250,0.00,1,4342401532007,2020-01-07 16:36:24+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<strong>All bags are sold as 250g or 1kg</strong><br><strong>250g - €13.60 (€54.40/kg)</strong><br><strong>1kg - €45.00<br>Incl. 7% USt. zzgl. Shipping</strong></p>
<div class=""page"" title=""Page 1"">
<div class=""section"">
<div class=""layoutArea"">
<p class=""column""><strong>FARM.<br></strong><span>Uraga<br></span><strong>PRODUCER.<br></strong>Various smallholder farmers<br><strong>REGION.<br></strong>Uraga, Oromia<br><strong>VARIETAL.<br></strong>Heirloom Ethiopian Varieties<br><strong>PROCESS.<br></strong>Natural<br><strong>HARVEST.<br></strong>Current Crop<br><strong>ELEVATION.<br></strong>2.250–2.300 masl<br><strong>FLAVOR.<br></strong>Jasmine, Cherry, Apricot Tart.</p>
</div>
</div>
</div>
<div class=""page"" title=""Page 1"">
<div class=""section"">
<div class=""layoutArea"">
",Coffee,Ethiopia,Filter Roast,,0
31141835276391,250g - Filter,250g - Filter,,,,True,True,,True,12.71,250,0.00,1,4342376923239,2020-01-08 09:03:30+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<strong>All bags are sold as 250g or 1kg</strong><br><strong>250g - €13.60 (€54.40/kg)</strong><br><strong>1kg - €45.00<br>Incl. 7% USt. zzgl. Shipping</strong></p>
<div class=""page"" title=""Page 1"">
<div class=""section"">
<p class=""layoutArea""><strong>FARM.<br></strong><span>Uraga<br></span><strong>PRODUCER.<br></strong>Various smallholder farmers<br><strong>REGION.</strong><br>Uraga, Oromia<br><strong>VARIETAL.<br></strong>Heirloom Ethiopian Varieties<br><strong>PROCESS.<br></strong>Washed<br><strong>HARVEST.<br></strong>Current Crop<br><strong>ELEVATION.<br></strong>2.250–2.300 masl<br><strong>FLAVOR.<br></strong><span>Black tea, Lemon, Peach and Red Grapes.</span></p>
<p class=""layoutArea"">Uraga is one of several sorting stations operated by Israel Degfa in Ethiopia’s Guji Region. Guji coffees are known for their distinct flavor profiles, and the Uragas met our expectations - and then some, being a real standout this year. The Uraga washing station works closely with producers and producer groups in order to access the best cherries in the region. The station’s staff does the sorting and grading on-site and invests in improving processing and drying systems throughout the region.</p>
</div>
</div>
<div class=""layoutArea"">
<div class=""column"">
",Coffee,Ethiopia,Filter Roast,,0
37114596805,250g - Filter,250g - Filter,,,,True,True,,True,11.78,284,,1,8636454405,2020-01-07 16:51:51+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<strong>All bags are sold as 250g or 1kg<br>250g - €12.60/bag (€50.40/kg)</strong><span><br><strong>1kg - €41.50/kg</strong><br><strong>Incl. 7% USt. zzgl. Shipping</strong></span></p>
",Coffee,El Salvador,Filter Roast,,0
29785535283303,250g - Espresso,250g - Espresso,,,,True,True,,True,12.24,250,0.00,1,3986369445991,2020-01-07 16:36:20+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<strong>All bags are sold as 250g or 1kg</strong><br><strong>250g - €13.10/bag (€52.40)</strong><br><strong>1kg - €43.40/kg<br>Incl. 7% USt. zzgl. Shipping</strong></p>
<div class=""page"" title=""Page 1"">
<div class=""section"">
<div class=""layoutArea"">
<div class=""column"">
<div class=""page"" title=""Page 1"">
<div class=""section"">
<div class=""layoutArea"">
<div class=""column"">
",Coffee,Espresso Roast,Ethiopia,,1
31114791223399,Default Title,Default Title,,,,True,True,,True,5.5,280,,1,4337990336615,2020-01-06 07:37:05+01:00,Five Elephant Roastery GmbH,https://www.fiveelephant.com,2,,,,,,0
30500824383591,1 White Cup,1 White Cup,,,ACE-088-1,True,True,,False,5.5,300,,1,4192633061479,2019-12-05 14:10:25+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<span><strong>€6.54 for a single cup<br></strong></span><strong>€35.41 for a 6 pack<br></strong><span><strong>Incl. 19% USt. zzgl. Shipping</strong></span></p>
<meta charset=""utf-8"">
",Acme Cups,Roman Series,white,,0
30500756029543,1 White Saucer,1 White Saucer,,,ACE-088-1,True,True,,False,5.38,300,,1,4192625360999,2019-12-05 11:43:40+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<span><strong>€6.40 for a single saucer<br></strong></span><strong>€34.61 for a 6 pack<br></strong><span><strong>Incl. 19% USt. zzgl. Shipping</strong></span></p>
",Acme Cups,Roman Series,White,,0
30500878680167,1 White Cup,1 White Cup,,,ACE-088-1,True,True,,False,7.14,300,,1,4192641089639,2019-12-05 14:10:26+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<span><strong>€8.50 for a single cup<br></strong></span><strong>€45.80 for a 6 pack<br></strong><span><strong>Incl. 19% USt. zzgl. Shipping</strong></span></p>
<meta charset=""utf-8"">
",Acme Cups,Roman Series,White,,0
30500632199271,Kokako Bottom,Kokako Bottom,,,ACE-088-1,True,True,,True,5.5,300,,1,4192606552167,2019-12-23 11:20:50+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<span><strong>€6.54 for a single cup<br></strong></span><strong>€35.50 for a 6 pack<br></strong><span><strong>Incl. 19% USt. zzgl. Shipping</strong></span></p>
",Acme Cups,taster series,White,,0
30500677484647,Kokako Bottom,Kokako Bottom,,,ACE-088-1,True,True,,False,6.6,300,,1,4192614613095,2020-01-03 23:16:30+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<span><strong>€7.85 for a single cup<br></strong></span><strong>€42.49 for a 6 pack<br></strong><span><strong>Incl. 19% USt. zzgl. Shipping</strong></span></p>
",Acme Cups,taster series,White,,0
30500468818023,Kokako Bottom,Kokako Bottom,,,ACE-088-1,True,True,,False,4.41,300,,1,4192573161575,2019-12-09 11:27:30+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<span><strong>€5.25 for a single cup<br></strong></span><strong>€28.50 for a 6 pack<br></strong><span><strong>Incl. 19% USt. zzgl. Shipping</strong></span></p>
",Acme Cups,taster series,White,,0
8239084601447,Default Title,Default Title,,,,True,True,,True,10.08,500,,1,764667265127,2019-12-21 13:56:25+01:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"<strong>Total price €12.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
<meta charset=""utf-8"">
",,Filter Papers,Kalita,,1
3919848767528,Default Title,Default Title,,,,True,True,,True,26.89,0,,1,488645885992,2019-12-01 11:01:30+01:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"<strong>Total price €32.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
",,Filter Brewers,Kalita,,1
30005139472487,Default Title,Default Title,,,,True,True,,True,46.22,1000,,1,4030859870311,2019-09-12 07:46:43+02:00,Five Elephant Coffee & Cake,https://www.fiveelephant.com,2,"<span><strong>Total price €55.00<br>Incl. 19% USt. zzgl. Shipping</strong></span></p>
",Accessories,Grinders,,,0
29795979919463,Default Title,Default Title,,,,True,True,,True,46.22,1000,,1,3988594393191,2019-12-18 19:04:56+01:00,Five Elephant Coffee & Cake,https://www.fiveelephant.com,2,"<span><strong>Total price €55.00<br>Incl. 19% USt. zzgl. Shipping</strong></span></p>
",Accessories,Grinders,,,0
29768734474343,Default Title,Default Title,,,,True,True,,True,176.47,500,,1,3983290695783,2019-12-01 11:01:30+01:00,Five Elephant. Coffee Roastery,https://www.fiveelephant.com,2,"<strong>Total price €210.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
<meta charset=""utf-8"">
",,Acaia,Scales,,0
20802921300071,Default Title,Default Title,,,,True,True,,True,176.47,500,,1,2247879098471,2019-12-01 11:01:30+01:00,Five Elephant. Coffee Roastery,https://www.fiveelephant.com,2,"<strong>Total price €210.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
<meta charset=""utf-8"">
",,Acaia,Scales,,0
29767782924391,Default Title,Default Title,,,,True,True,,True,4.16,250,,1,3983089664103,2019-12-21 13:56:26+01:00,Five Elephant Roastery GmbH,https://www.fiveelephant.com,2,,,,,,0
29767441219687,Default Title,Default Title,,,,True,True,,True,17.23,600,,1,3983048343655,2019-10-10 08:26:08+02:00,Five Elephant Roastery GmbH,https://www.fiveelephant.com,2,,,,,,0
29276270362727,20th January - 14:30,20th January - 14:30,,,4,False,True,,True,83.19,0,,2,3888353542247,2019-12-17 14:49:47+01:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"<strong><em>1.5 hrs total.<br>1 - 4 ppl per class.<br>99.00€ <b><i>per person i<span>ncl. 19% USt. </span></i></b></em></strong></p>
",,Courses,Espresso,,0
29768042184807,23rd January - 14:30,23rd January - 14:30,,,,False,True,,True,79.83,0,,2,3888354852967,2019-12-17 15:48:17+01:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"<em><strong>2.5 hrs total. <br>1 - 4 ppl per session.<br>95.00€ <b><i>per person i<span>ncl. 19% USt.</span></i></b></strong></em></p>
",,Courses,FIlter,,0
29768044478567,21st January - 14:30,21st January - 14:30,,,,False,True,,True,91.6,0,,2,3888352428135,2019-12-17 15:44:03+01:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"<span style=""font-weight: 400;""><b><i>1.5 hrs total</i></b><i><span>. <br></span></i><b><i>1 - 4 ppl per session.<br></i></b></span><span style=""font-weight: 400;""><b><i>109.00€ per person i<span><strong>ncl. 19% USt.</strong></span></i></b></span></p>
",,Courses,Espresso,,0
29768035860583,24th January - 14:30,24th January - 14:30,,,,False,True,,True,83.19,0,,2,3888355934311,2019-12-17 15:50:07+01:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"<em><strong>1.5 hrs total.<br>2 - 6 ppl per class.<br></strong></em><em><strong>99.00€ <b><i>per person i<span>ncl. 19% USt.</span></i></b></strong></em></p>
",,Courses,,,0
29165747634279,CHEESECAKE.,CHEESECAKE.,,,,True,True,"{'id': 11944584282215, 'product_id': 3856686809191, 'position': 3, 'created_at': '2019-07-05T16:43:15+02:00', 'updated_at': '2019-12-20T18:16:36+01:00', 'alt': None, 'width': 2370, 'height': 2370, 'src': 'https://cdn.shopify.com/s/files/1/0181/5693/products/L11A0186-2.jpg?v=1576862196', 'variant_ids': [29165747634279]}",True,5.0,200,,1,3856686809191,2019-12-31 18:07:25+01:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"<span style=""font-weight: 400;""><strong>€5.95 each or €16.00 for the three pack<br>Incl. 19% USt. zzgl. Shipping</strong></span></p>
",Accessories,Pins,,,0
29165781811303,Default Title,Default Title,,,,True,True,,True,15.13,500,,1,3856697426023,2020-01-05 06:22:10+01:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"<strong>Total price €18.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
",Accessories,Merch,,,0
29064963457127,100g - Espresso,100g - Espresso,,,,True,True,,True,42.06,100,,1,3827487244391,2019-12-21 19:07:46+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<strong>REGION.<br></strong>Valle del Cauca<br><strong>ELEVATION.<br></strong>950–2.000 masl<br><strong>FARM.<br></strong>Las Nubes<br><strong>PRODUCER.<br></strong>Inmaculada Coffee Farms, Julian Vicente Hologuin<br><strong>VARIETAL.<br></strong>Eugenoides<br><strong>PROCESS.<br></strong>Natural<br><strong>DRYING.<br></strong>22 days<br><strong>FLAVOR.<br></strong>Mandarine, Cane Sugar, Dried Papaya.</p>
</div>
<div>
<br>Eugenoides, together with Robusta, are the parents of Arabica. We’ve found Eugenoides to have insanely high sweetness companied with lower acidity and bitterness thankfully to the naturally low content of caffeine.<br>The concept of this farm tries to reconstruct a natural ecosystem for these coffee plants. The crops are very well organised between each other to allow the plants to grow and expand more naturally. They also plant Acacia, Lemongrass, and Guabo trees to produce more nitrogen which the coffee plants breath to produce exceptional seed cherry with a high level of sugars.<br>To further control the drying, coffee goes into a special greenhouse with an internal dehumidifier. The dehumidifier allows to slow down the drying process to provide more time for the sugars to transfer into the bean. This helps to produce an even sweeter coffee with higher clarity in the flavor.</div>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Coffee,Colombia,Omni Roast,,0
3450753925,Stainless Steel Plate (DE 19% Tax),Stainless Steel Plate (DE 19% Tax),,,,True,True,,False,425.0,1500,,1,675744644,2019-11-27 06:20:35+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<strong>Total price €446.25<br>Incl. 19% USt. zzgl. Shipping</strong></p>
",Accessories,Espresso Tools,,,1
20593892687975,2x 250g Bags - Espresso + Filter,2x 250g Bags - Espresso + Filter,,,,True,True,,True,20.56,500,,1,2206037999719,2019-09-09 14:09:05+02:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"<strong>All bags are sold as 250g.</strong><br><strong>Incl. 7% USt. zzgl. Shipping.<br></strong><br>Choose from a regular delivery of 2 or 3 bags of a mix of espresso and filter coffees. <br><br>Beans are rotated monthly (if choosing 7, 14 or 21 delivery options, there will be repeat coffee's in your delivery throughout the month) and roasted by our roasting department here in Berlin.</p>",Coffee,Espresso Roast,Filter Roast,,1
20593886593127,2x 284g Bags - Filter,2x 284g Bags - Filter,,,,True,True,,True,20.56,800,,1,2206037868647,2019-04-24 11:06:59+02:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"<strong>All bags are sold as 284g.</strong><br><strong>Incl. 7% USt. zzgl. Shipping.<br></strong><br>Choose from a regular delivery of 2 or 3 bags of filter coffees. <br><br>Beans are rotated monthly (if choosing 7, 14 or 21 delivery options, there will be repeat coffee's in your delivery throughout the month) and roasted by our roasting department here in Berlin.</p>",Coffee,Coffee,Filter,,0
20593875877991,2x 250g Bags - Espresso,2x 250g Bags - Espresso,,,,True,True,,True,20.56,500,,1,2206037344359,2019-09-09 14:08:16+02:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"<strong>All bags are sold as 250g.</strong><br><strong>Incl. 7% USt. zzgl. Shipping.<br></strong><br>Choose from a regular delivery of 2 or 3 bags of espresso coffees. <br><br>Beans are rotated monthly (if choosing 7, 14 or 21 delivery options, there will be repeat coffee's in your delivery throughout the month) and roasted by our roasting department here in Berlin.</p>",Coffee,Espresso Roast,,,1
20592918593639,2x 250g Bags - Filter,2x 250g Bags - Filter,,,,True,True,,True,20.56,500,,1,2205719756903,2019-10-03 11:20:45+02:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"<strong>All bags are sold as 250g.</strong><br><strong>Incl. 7% USt. zzgl. Shipping.<br></strong><br>Choose from a regular delivery of 2 or 3 bags of filter coffees. <br><br>Beans are rotated monthly (if choosing 7, 14 or 21 delivery options, there will be repeat coffee's in your delivery throughout the month) and roasted by our roasting department here in Berlin.</p>",Coffee,Filter Roast,,,1
19823587819623,Default Title,Default Title,,,,True,True,,True,4.8,0,,1,2092854968423,2019-03-09 17:04:14+01:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,,,,,,0
19823587360871,Default Title,Default Title,,,,True,True,,True,1.2,0,,1,2092854870119,2019-03-09 17:04:11+01:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,,,,,,0
29873861820519,250g - Omni,250g - Omni,,,,True,True,,True,10.0,250,,1,756272791655,2020-01-07 13:21:05+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<strong>All bags are sold as 250g or 1kg</strong><br><strong>250g - €10.70 (€42.80/kg)<br>1kg - €46.20<br>Incl. 7% USt. zzgl. Shipping.</strong></p>
",Coffee,Colombia,Decaf,Omni Roast,0
19489950531687,1kg,1kg,,,,False,True,,True,19.0,0,,1,1933308887143,2019-01-21 10:57:40+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,,,,,,0
19489950171239,1kg,1kg,,,,True,True,,True,19.0,0,,1,1933308788839,2019-01-21 10:57:40+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,,,,,,0
19484006252647,Propeller - Espresso,Propeller - Espresso,,,,True,True,,True,3.96,100,,1,1931594072167,2019-04-29 17:49:15+02:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,,,,,,0
30877012459623,Default Title,Default Title,,,,True,True,,True,42.0,0,,1,1922711945319,2019-10-18 09:38:39+02:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,,,,,,0
8288792674407,1kg - Filter,1kg - Filter,,,,True,True,,True,31.87,1000,,1,751474540647,2020-01-06 12:33:00+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<strong>All bags are sold as 1kg</strong><span><br><strong>1kg - €34.10/kg</strong><br><strong>Incl. 7% USt. zzgl. Shipping</strong></span></p>
",Coffee,Blends,Filter Roast,,1
8101216387175,Default Title,Default Title,,,,True,True,,True,20.0,1000,,1,737811169383,2019-02-28 08:25:30+01:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,,,,,,0
8100006494311,1kg (bw),1kg (bw),,,,True,True,,True,20.0,1000,,1,737627701351,2018-09-12 04:39:26+02:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,,,,,,0
3960780128296,Default Title,Default Title,,,,True,True,,True,0.0,0,,1,509543710760,2018-09-12 04:17:54+02:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,,,,,,0
3951698247720,1kg,1kg,,,,True,True,,True,0.0,1000,,1,506779697192,2018-09-12 04:17:52+02:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,,,,,,0
3951690678312,Default Title,Default Title,,,,True,True,,True,0.0,0,,1,506779041832,2019-05-07 13:19:35+02:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,,,,,,0
3841802502184,10oz (284g) Espresso,10oz (284g) Espresso,,,,True,True,,True,0.0,0,,1,467512164392,2018-09-12 04:17:35+02:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,,,,,,0
3837718757416,2kg Propeller Filter - Germany,2kg Propeller Filter - Germany,,,,False,True,,True,58.2,0,69.20,1,466339430440,2018-09-12 04:17:34+02:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"Choose from a regular delivery of our house blend (in whole beans), roasted in-house by our head roaster. </p>
",Coffee,Filter,Subscription,,1
3837678551080,2kg Propeller Espresso - Germany,2kg Propeller Espresso - Germany,,,,False,True,,True,58.2,0,69.20,1,466333630504,2019-02-06 10:55:20+01:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"Choose from a regular delivery of our house blend (in whole beans), roasted in-house by our head roaster. </p>
",Coffee,Filter,Subscription,,1
3837594435624,Two 10oz (284g) Bags - Germany,Two 10oz (284g) Bags - Germany,,,,False,True,,True,25.23,0,,1,466319867944,2019-04-24 11:13:26+02:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"Choose from a regular delivery of 2 or 3 bags of filter and espresso coffee, selected and roasted in-house by our head roaster. You will receive at least two different coffees with each delivery, including a featured coffee-of-the-month.. </p>
",Coffee,Coffee,Filter,Subscription,0
3837594239016,Two 10oz (284g) Bags - Germany,Two 10oz (284g) Bags - Germany,,,,False,True,,True,25.23,0,,1,466319769640,2019-04-24 11:12:16+02:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"Choose from a regular delivery of 2 or 3 bags of espresso coffees, selected and roasted in-house by our head roaster. You will receive at least two different coffees with each delivery, including a featured coffee-of-the-month.. </p>
",Coffee,Coffee,Filter,Subscription,0
3837493739560,Two 10oz (284g) Bags - Germany,Two 10oz (284g) Bags - Germany,,,,False,True,,True,25.23,0,30.00,1,466287001640,2019-04-24 11:13:27+02:00,Five Elephant Coffee Roastery,https://www.fiveelephant.com,2,"Choose from a regular delivery of 2 or 3 bags of filter coffees, selected and roasted in-house by our head roaster. You will receive at least two different coffees with each delivery, including a featured coffee-of-the-month.. </p>
",Coffee,Coffee,Filter,singular,0
3026333564968,Black teflon 360ml,Black teflon 360ml,,,,True,True,,True,15.8,350,,1,302138982440,2019-12-30 09:47:45+01:00,Five Elephant. Coffee Roastery,https://www.fiveelephant.com,2,"<span><strong>Total price €18.80/€21.00/€25.00<br>Incl. 19% USt. zzgl. Shipping</strong></span></p>
",,Espresso Tools,,,1
3026327797800,Default Title,Default Title,,,,True,True,,True,100.84,2000,,1,302137573416,2019-12-20 20:53:55+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,"<span><strong>Total price €120.00<br>Incl. 19% USt. zzgl. Shipping</strong></span></p>
",Accessories,Grinders,Wilfa,,0
3026321211432,Default Title,Default Title,,,,True,True,,True,222.69,400,,1,302135279656,2019-12-03 18:00:15+01:00,Five Elephant. Coffee Roastery,https://www.fiveelephant.com,2,"<strong>Total price €265.00<br>Incl. 19% USt. zzgl. Shipping</strong></p>
<meta charset=""utf-8"">
",,Acaia,Espresso Tools,Scales,0
3026310234152,Default Title,Default Title,,,,True,True,,True,155.46,500,,1,302133280808,2019-12-15 15:04:00+01:00,Five Elephant. Coffee Roastery,https://www.fiveelephant.com,2,"<span><strong>Total price €185.00<br>Incl. 19% USt. zzgl. Shipping</strong></span></p>
",,Acaia,Scales,,0
3026307579944,Default Title,Default Title,,,,True,True,,True,134.45,500,,1,302132854824,2019-12-01 11:01:30+01:00,Five Elephant. Coffee Roastery,https://www.fiveelephant.com,2,"<span><strong>Total price €160.00<br>Incl. 19% USt. zzgl. Shipping</strong></span> </p>
",,Acaia,Scales,,0
35698342661,Default Title,Default Title,,,,True,True,,True,91.6,300,,1,8551389381,2019-12-13 16:44:37+01:00,Five Elephant - Coffee Roastery & Cake Shop ,https://www.fiveelephant.com,2,"<span><strong>Total price €109.00<br>Incl. 19% USt. zzgl. Shipping</strong></span> </p>
",Accessories,Scales,,,0
43022027973,Default Title,Default Title,,,,True,True,,True,0.0,284,,1,9052495173,2018-11-29 17:38:35+01:00,Five Elephant - Coffee Roastery & Cake Shop,https://www.fiveelephant.com,2,,,,,,0
